Accession,SRA_Accession,Submitters,Release_Date,Isolate,Species,Genus,Family,Molecule_type,Length,Sequence_Type,Nuc_Completeness,Genotype,Segment,Publications,Geo_Location,Country,USA,Host,Isolation_Source,Collection_Date,BioSample,GenBank_Title
MG711690.1,,"Butler,E.K., Rodgers,M.A., Coller,K.E., Barnaby,D., Krilich,E., Olivo,A., Cassidy,M., Mbanya,D., Kaptue,L., Ndembi,N., Cloherty,G.",2018-08-08T00:00:00Z,D9236,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1682,GenBank,complete,,,1,Cameroon,Cameroon,,Homo sapiens,,2016,,"Hepatitis delta virus isolate D9236, complete genome"
MG711691.1,,"Butler,E.K., Rodgers,M.A., Coller,K.E., Barnaby,D., Krilich,E., Olivo,A., Cassidy,M., Mbanya,D., Kaptue,L., Ndembi,N., Cloherty,G.",2018-08-08T00:00:00Z,D9269,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1677,GenBank,complete,,,1,Cameroon,Cameroon,,Homo sapiens,,2016,,"Hepatitis delta virus isolate D9269, complete genome"
MG711692.1,,"Butler,E.K., Rodgers,M.A., Coller,K.E., Barnaby,D., Krilich,E., Olivo,A., Cassidy,M., Mbanya,D., Kaptue,L., Ndembi,N., Cloherty,G.",2018-08-08T00:00:00Z,D9492,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1676,GenBank,complete,,,1,Cameroon,Cameroon,,Homo sapiens,,2016,,"Hepatitis delta virus isolate D9492, complete genome"
MG711693.1,,"Butler,E.K., Rodgers,M.A., Coller,K.E., Barnaby,D., Krilich,E., Olivo,A., Cassidy,M., Mbanya,D., Kaptue,L., Ndembi,N., Cloherty,G.",2018-08-08T00:00:00Z,F665,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1681,GenBank,complete,,,1,Cameroon,Cameroon,,Homo sapiens,,2014,,"Hepatitis delta virus isolate F665, complete genome"
MG711694.1,,"Butler,E.K., Rodgers,M.A., Coller,K.E., Barnaby,D., Krilich,E., Olivo,A., Cassidy,M., Mbanya,D., Kaptue,L., Ndembi,N., Cloherty,G.",2018-08-08T00:00:00Z,F886,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1679,GenBank,complete,,,1,Cameroon,Cameroon,,Homo sapiens,,2015,,"Hepatitis delta virus isolate F886, complete genome"
MG711695.1,,"Butler,E.K., Rodgers,M.A., Coller,K.E., Barnaby,D., Krilich,E., Olivo,A., Cassidy,M., Mbanya,D., Kaptue,L., Ndembi,N., Cloherty,G.",2018-08-08T00:00:00Z,F930,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1672,GenBank,complete,,,1,Cameroon,Cameroon,,Homo sapiens,,2015,,"Hepatitis delta virus isolate F930, complete genome"
MG711696.1,,"Butler,E.K., Rodgers,M.A., Coller,K.E., Barnaby,D., Krilich,E., Olivo,A., Cassidy,M., Mbanya,D., Kaptue,L., Ndembi,N., Cloherty,G.",2018-08-08T00:00:00Z,J1030,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1673,GenBank,complete,,,1,Cameroon,Cameroon,,Homo sapiens,,2013,,"Hepatitis delta virus isolate J1030, complete genome"
MG711697.1,,"Butler,E.K., Rodgers,M.A., Coller,K.E., Barnaby,D., Krilich,E., Olivo,A., Cassidy,M., Mbanya,D., Kaptue,L., Ndembi,N., Cloherty,G.",2018-08-08T00:00:00Z,J153,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1679,GenBank,complete,,,1,Cameroon,Cameroon,,Homo sapiens,,2012,,"Hepatitis delta virus isolate J153, complete genome"
MG711698.1,,"Butler,E.K., Rodgers,M.A., Coller,K.E., Barnaby,D., Krilich,E., Olivo,A., Cassidy,M., Mbanya,D., Kaptue,L., Ndembi,N., Cloherty,G.",2018-08-08T00:00:00Z,J2001,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1680,GenBank,complete,,,1,Cameroon,Cameroon,,Homo sapiens,,2015,,"Hepatitis delta virus isolate J2001, complete genome"
MG711699.1,,"Butler,E.K., Rodgers,M.A., Coller,K.E., Barnaby,D., Krilich,E., Olivo,A., Cassidy,M., Mbanya,D., Kaptue,L., Ndembi,N., Cloherty,G.",2018-08-08T00:00:00Z,J2112,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1673,GenBank,complete,,,1,Cameroon,Cameroon,,Homo sapiens,,2015,,"Hepatitis delta virus isolate J2112, complete genome"
MG711700.1,,"Butler,E.K., Rodgers,M.A., Coller,K.E., Barnaby,D., Krilich,E., Olivo,A., Cassidy,M., Mbanya,D., Kaptue,L., Ndembi,N., Cloherty,G.",2018-08-08T00:00:00Z,J2142,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1683,GenBank,complete,,,1,Cameroon,Cameroon,,Homo sapiens,,2015,,"Hepatitis delta virus isolate J2142, complete genome"
MG711701.1,,"Butler,E.K., Rodgers,M.A., Coller,K.E., Barnaby,D., Krilich,E., Olivo,A., Cassidy,M., Mbanya,D., Kaptue,L., Ndembi,N., Cloherty,G.",2018-08-08T00:00:00Z,J2183,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1682,GenBank,complete,,,1,Cameroon,Cameroon,,Homo sapiens,,2015,,"Hepatitis delta virus isolate J2183, complete genome"
MG711703.1,,"Butler,E.K., Rodgers,M.A., Coller,K.E., Barnaby,D., Krilich,E., Olivo,A., Cassidy,M., Mbanya,D., Kaptue,L., Ndembi,N., Cloherty,G.",2018-08-08T00:00:00Z,J2309,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1680,GenBank,complete,,,1,Cameroon,Cameroon,,Homo sapiens,,2016,,"Hepatitis delta virus isolate J2309, complete genome"
MG711704.1,,"Butler,E.K., Rodgers,M.A., Coller,K.E., Barnaby,D., Krilich,E., Olivo,A., Cassidy,M., Mbanya,D., Kaptue,L., Ndembi,N., Cloherty,G.",2018-08-08T00:00:00Z,J2329,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1682,GenBank,complete,,,1,Cameroon,Cameroon,,Homo sapiens,,2016,,"Hepatitis delta virus isolate J2329, complete genome"
MG711705.1,,"Butler,E.K., Rodgers,M.A., Coller,K.E., Barnaby,D., Krilich,E., Olivo,A., Cassidy,M., Mbanya,D., Kaptue,L., Ndembi,N., Cloherty,G.",2018-08-08T00:00:00Z,J2374,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1678,GenBank,complete,,,1,Cameroon,Cameroon,,Homo sapiens,,2016,,"Hepatitis delta virus isolate J2374, complete genome"
MG711706.1,,"Butler,E.K., Rodgers,M.A., Coller,K.E., Barnaby,D., Krilich,E., Olivo,A., Cassidy,M., Mbanya,D., Kaptue,L., Ndembi,N., Cloherty,G.",2018-08-08T00:00:00Z,K1224,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1680,GenBank,complete,,,1,Cameroon,Cameroon,,Homo sapiens,,2013,,"Hepatitis delta virus isolate K1224, complete genome"
MG711709.1,,"Butler,E.K., Rodgers,M.A., Coller,K.E., Barnaby,D., Krilich,E., Olivo,A., Cassidy,M., Mbanya,D., Kaptue,L., Ndembi,N., Cloherty,G.",2018-08-08T00:00:00Z,K1370,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1684,GenBank,complete,,,1,Cameroon,Cameroon,,Homo sapiens,,2013,,"Hepatitis delta virus isolate K1370, complete genome"
MG711710.1,,"Butler,E.K., Rodgers,M.A., Coller,K.E., Barnaby,D., Krilich,E., Olivo,A., Cassidy,M., Mbanya,D., Kaptue,L., Ndembi,N., Cloherty,G.",2018-08-08T00:00:00Z,K1572,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1687,GenBank,complete,,,1,Cameroon,Cameroon,,Homo sapiens,,2013,,"Hepatitis delta virus isolate K1572, complete genome"
MG711711.1,,"Butler,E.K., Rodgers,M.A., Coller,K.E., Barnaby,D., Krilich,E., Olivo,A., Cassidy,M., Mbanya,D., Kaptue,L., Ndembi,N., Cloherty,G.",2018-08-08T00:00:00Z,K1827,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1670,GenBank,complete,,,1,Cameroon,Cameroon,,Homo sapiens,,2013,,"Hepatitis delta virus isolate K1827, complete genome"
MG711712.1,,"Butler,E.K., Rodgers,M.A., Coller,K.E., Barnaby,D., Krilich,E., Olivo,A., Cassidy,M., Mbanya,D., Kaptue,L., Ndembi,N., Cloherty,G.",2018-08-08T00:00:00Z,K2000,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1681,GenBank,complete,,,1,Cameroon,Cameroon,,Homo sapiens,,2013,,"Hepatitis delta virus isolate K2000, complete genome"
MG711713.1,,"Butler,E.K., Rodgers,M.A., Coller,K.E., Barnaby,D., Krilich,E., Olivo,A., Cassidy,M., Mbanya,D., Kaptue,L., Ndembi,N., Cloherty,G.",2018-08-08T00:00:00Z,K2126,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1655,GenBank,complete,,,1,Cameroon,Cameroon,,Homo sapiens,,2013,,"Hepatitis delta virus isolate K2126, complete genome"
MG711714.1,,"Butler,E.K., Rodgers,M.A., Coller,K.E., Barnaby,D., Krilich,E., Olivo,A., Cassidy,M., Mbanya,D., Kaptue,L., Ndembi,N., Cloherty,G.",2018-08-08T00:00:00Z,K2167,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1646,GenBank,complete,,,1,Cameroon,Cameroon,,Homo sapiens,,2013,,"Hepatitis delta virus isolate K2167, complete genome"
MG711716.1,,"Butler,E.K., Rodgers,M.A., Coller,K.E., Barnaby,D., Krilich,E., Olivo,A., Cassidy,M., Mbanya,D., Kaptue,L., Ndembi,N., Cloherty,G.",2018-08-08T00:00:00Z,K2663,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1680,GenBank,complete,,,1,Cameroon,Cameroon,,Homo sapiens,,2013,,"Hepatitis delta virus isolate K2663, complete genome"
MG711717.1,,"Butler,E.K., Rodgers,M.A., Coller,K.E., Barnaby,D., Krilich,E., Olivo,A., Cassidy,M., Mbanya,D., Kaptue,L., Ndembi,N., Cloherty,G.",2018-08-08T00:00:00Z,K2885,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1683,GenBank,complete,,,1,Cameroon,Cameroon,,Homo sapiens,,2014,,"Hepatitis delta virus isolate K2885, complete genome"
MG711718.1,,"Butler,E.K., Rodgers,M.A., Coller,K.E., Barnaby,D., Krilich,E., Olivo,A., Cassidy,M., Mbanya,D., Kaptue,L., Ndembi,N., Cloherty,G.",2018-08-08T00:00:00Z,K3820,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1677,GenBank,complete,,,1,Cameroon,Cameroon,,Homo sapiens,,2015,,"Hepatitis delta virus isolate K3820, complete genome"
MG711720.1,,"Butler,E.K., Rodgers,M.A., Coller,K.E., Barnaby,D., Krilich,E., Olivo,A., Cassidy,M., Mbanya,D., Kaptue,L., Ndembi,N., Cloherty,G.",2018-08-08T00:00:00Z,K4928,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1675,GenBank,complete,,,1,Cameroon,Cameroon,,Homo sapiens,,2015,,"Hepatitis delta virus isolate K4928, complete genome"
MG711721.1,,"Butler,E.K., Rodgers,M.A., Coller,K.E., Barnaby,D., Krilich,E., Olivo,A., Cassidy,M., Mbanya,D., Kaptue,L., Ndembi,N., Cloherty,G.",2018-08-08T00:00:00Z,K5972,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1652,GenBank,complete,,,1,Cameroon,Cameroon,,Homo sapiens,,2015,,"Hepatitis delta virus isolate K5972, complete genome"
MG711722.1,,"Butler,E.K., Rodgers,M.A., Coller,K.E., Barnaby,D., Krilich,E., Olivo,A., Cassidy,M., Mbanya,D., Kaptue,L., Ndembi,N., Cloherty,G.",2018-08-08T00:00:00Z,K6027,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1650,GenBank,complete,,,1,Cameroon,Cameroon,,Homo sapiens,,2015,,"Hepatitis delta virus isolate K6027, complete genome"
MG711723.1,,"Butler,E.K., Rodgers,M.A., Coller,K.E., Barnaby,D., Krilich,E., Olivo,A., Cassidy,M., Mbanya,D., Kaptue,L., Ndembi,N., Cloherty,G.",2018-08-08T00:00:00Z,K6236,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1668,GenBank,complete,,,1,Cameroon,Cameroon,,Homo sapiens,,2016,,"Hepatitis delta virus isolate K6236, complete genome"
MG711724.1,,"Butler,E.K., Rodgers,M.A., Coller,K.E., Barnaby,D., Krilich,E., Olivo,A., Cassidy,M., Mbanya,D., Kaptue,L., Ndembi,N., Cloherty,G.",2018-08-08T00:00:00Z,K6249,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1671,GenBank,complete,,,1,Cameroon,Cameroon,,Homo sapiens,,2016,,"Hepatitis delta virus isolate K6249, complete genome"
MG711725.1,,"Butler,E.K., Rodgers,M.A., Coller,K.E., Barnaby,D., Krilich,E., Olivo,A., Cassidy,M., Mbanya,D., Kaptue,L., Ndembi,N., Cloherty,G.",2018-08-08T00:00:00Z,K6275,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1681,GenBank,complete,,,1,Cameroon,Cameroon,,Homo sapiens,,2016,,"Hepatitis delta virus isolate K6275, complete genome"
MG711726.1,,"Butler,E.K., Rodgers,M.A., Coller,K.E., Barnaby,D., Krilich,E., Olivo,A., Cassidy,M., Mbanya,D., Kaptue,L., Ndembi,N., Cloherty,G.",2018-08-08T00:00:00Z,K6401,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1680,GenBank,complete,,,1,Cameroon,Cameroon,,Homo sapiens,,2016,,"Hepatitis delta virus isolate K6401, complete genome"
MG711727.1,,"Butler,E.K., Rodgers,M.A., Coller,K.E., Barnaby,D., Krilich,E., Olivo,A., Cassidy,M., Mbanya,D., Kaptue,L., Ndembi,N., Cloherty,G.",2018-08-08T00:00:00Z,K6658,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1679,GenBank,complete,,,1,Cameroon,Cameroon,,Homo sapiens,,2016,,"Hepatitis delta virus isolate K6658, complete genome"
MG711728.1,,"Butler,E.K., Rodgers,M.A., Coller,K.E., Barnaby,D., Krilich,E., Olivo,A., Cassidy,M., Mbanya,D., Kaptue,L., Ndembi,N., Cloherty,G.",2018-08-08T00:00:00Z,K6726,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1678,GenBank,complete,,,1,Cameroon,Cameroon,,Homo sapiens,,2016,,"Hepatitis delta virus isolate K6726, complete genome"
MG711729.1,,"Butler,E.K., Rodgers,M.A., Coller,K.E., Barnaby,D., Krilich,E., Olivo,A., Cassidy,M., Mbanya,D., Kaptue,L., Ndembi,N., Cloherty,G.",2018-08-08T00:00:00Z,K6786,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1670,GenBank,complete,,,1,Cameroon,Cameroon,,Homo sapiens,,2016,,"Hepatitis delta virus isolate K6786, complete genome"
MG711730.1,,"Butler,E.K., Rodgers,M.A., Coller,K.E., Barnaby,D., Krilich,E., Olivo,A., Cassidy,M., Mbanya,D., Kaptue,L., Ndembi,N., Cloherty,G.",2018-08-08T00:00:00Z,K6805,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1686,GenBank,complete,,,1,Cameroon,Cameroon,,Homo sapiens,,2016,,"Hepatitis delta virus isolate K6805, complete genome"
MG711731.1,,"Butler,E.K., Rodgers,M.A., Coller,K.E., Barnaby,D., Krilich,E., Olivo,A., Cassidy,M., Mbanya,D., Kaptue,L., Ndembi,N., Cloherty,G.",2018-08-08T00:00:00Z,K6904,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1680,GenBank,complete,,,1,Cameroon,Cameroon,,Homo sapiens,,2016,,"Hepatitis delta virus isolate K6904, complete genome"
MG711732.1,,"Butler,E.K., Rodgers,M.A., Coller,K.E., Barnaby,D., Krilich,E., Olivo,A., Cassidy,M., Mbanya,D., Kaptue,L., Ndembi,N., Cloherty,G.",2018-08-08T00:00:00Z,K6936,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1674,GenBank,complete,,,1,Cameroon,Cameroon,,Homo sapiens,,2016,,"Hepatitis delta virus isolate K6936, complete genome"
MG711733.1,,"Butler,E.K., Rodgers,M.A., Coller,K.E., Barnaby,D., Krilich,E., Olivo,A., Cassidy,M., Mbanya,D., Kaptue,L., Ndembi,N., Cloherty,G.",2018-08-08T00:00:00Z,K7228,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1671,GenBank,complete,,,1,Cameroon,Cameroon,,Homo sapiens,,2016,,"Hepatitis delta virus isolate K7228, complete genome"
MG711734.1,,"Butler,E.K., Rodgers,M.A., Coller,K.E., Barnaby,D., Krilich,E., Olivo,A., Cassidy,M., Mbanya,D., Kaptue,L., Ndembi,N., Cloherty,G.",2018-08-08T00:00:00Z,K7554,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1682,GenBank,complete,,,1,Cameroon,Cameroon,,Homo sapiens,,2016,,"Hepatitis delta virus isolate K7554, complete genome"
MG711735.1,,"Butler,E.K., Rodgers,M.A., Coller,K.E., Barnaby,D., Krilich,E., Olivo,A., Cassidy,M., Mbanya,D., Kaptue,L., Ndembi,N., Cloherty,G.",2018-08-08T00:00:00Z,K7795,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1671,GenBank,complete,,,1,Cameroon,Cameroon,,Homo sapiens,,2016,,"Hepatitis delta virus isolate K7795, complete genome"
MG711736.1,,"Butler,E.K., Rodgers,M.A., Coller,K.E., Barnaby,D., Krilich,E., Olivo,A., Cassidy,M., Mbanya,D., Kaptue,L., Ndembi,N., Cloherty,G.",2018-08-08T00:00:00Z,K8176,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1678,GenBank,complete,,,1,Cameroon,Cameroon,,Homo sapiens,,2016,,"Hepatitis delta virus isolate K8176, complete genome"
MG711737.1,,"Butler,E.K., Rodgers,M.A., Coller,K.E., Barnaby,D., Krilich,E., Olivo,A., Cassidy,M., Mbanya,D., Kaptue,L., Ndembi,N., Cloherty,G.",2018-08-08T00:00:00Z,K8302,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1677,GenBank,complete,,,1,Cameroon,Cameroon,,Homo sapiens,,2016,,"Hepatitis delta virus isolate K8302, complete genome"
MG711738.1,,"Butler,E.K., Rodgers,M.A., Coller,K.E., Barnaby,D., Krilich,E., Olivo,A., Cassidy,M., Mbanya,D., Kaptue,L., Ndembi,N., Cloherty,G.",2018-08-08T00:00:00Z,K911,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1673,GenBank,complete,,,1,Cameroon,Cameroon,,Homo sapiens,,2013,,"Hepatitis delta virus isolate K911, complete genome"
MG711739.1,,"Butler,E.K., Rodgers,M.A., Coller,K.E., Barnaby,D., Krilich,E., Olivo,A., Cassidy,M., Mbanya,D., Kaptue,L., Ndembi,N., Cloherty,G.",2018-08-08T00:00:00Z,K936,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1669,GenBank,complete,,,1,Cameroon,Cameroon,,Homo sapiens,,2013,,"Hepatitis delta virus isolate K936, complete genome"
MG711740.1,,"Butler,E.K., Rodgers,M.A., Coller,K.E., Barnaby,D., Krilich,E., Olivo,A., Cassidy,M., Mbanya,D., Kaptue,L., Ndembi,N., Cloherty,G.",2018-08-08T00:00:00Z,N1733,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1669,GenBank,complete,,,1,Cameroon,Cameroon,,Homo sapiens,,2016,,"Hepatitis delta virus isolate N1733, complete genome"
MG711741.1,,"Butler,E.K., Rodgers,M.A., Coller,K.E., Barnaby,D., Krilich,E., Olivo,A., Cassidy,M., Mbanya,D., Kaptue,L., Ndembi,N., Cloherty,G.",2018-08-08T00:00:00Z,N557,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1668,GenBank,complete,,,1,Cameroon,Cameroon,,Homo sapiens,,2013,,"Hepatitis delta virus isolate N557, complete genome"
MG711743.1,,"Butler,E.K., Rodgers,M.A., Coller,K.E., Barnaby,D., Krilich,E., Olivo,A., Cassidy,M., Mbanya,D., Kaptue,L., Ndembi,N., Cloherty,G.",2018-08-08T00:00:00Z,N821,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1678,GenBank,complete,,,1,Cameroon,Cameroon,,Homo sapiens,,2013,,"Hepatitis delta virus isolate N821, complete genome"
MG711744.1,,"Butler,E.K., Rodgers,M.A., Coller,K.E., Barnaby,D., Krilich,E., Olivo,A., Cassidy,M., Mbanya,D., Kaptue,L., Ndembi,N., Cloherty,G.",2018-08-08T00:00:00Z,R757,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1677,GenBank,complete,,,1,Cameroon,Cameroon,,Homo sapiens,,2016,,"Hepatitis delta virus isolate R757, complete genome"
MG711745.1,,"Butler,E.K., Rodgers,M.A., Coller,K.E., Barnaby,D., Krilich,E., Olivo,A., Cassidy,M., Mbanya,D., Kaptue,L., Ndembi,N., Cloherty,G.",2018-08-08T00:00:00Z,R96H,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1677,GenBank,complete,,,1,Cameroon,Cameroon,,Homo sapiens,,2016,,"Hepatitis delta virus isolate R96H, complete genome"
MG711746.1,,"Butler,E.K., Rodgers,M.A., Coller,K.E., Barnaby,D., Krilich,E., Olivo,A., Cassidy,M., Mbanya,D., Kaptue,L., Ndembi,N., Cloherty,G.",2018-08-08T00:00:00Z,S1086,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1676,GenBank,complete,,,1,Cameroon,Cameroon,,Homo sapiens,,2013,,"Hepatitis delta virus isolate S1086, complete genome"
MG711747.1,,"Butler,E.K., Rodgers,M.A., Coller,K.E., Barnaby,D., Krilich,E., Olivo,A., Cassidy,M., Mbanya,D., Kaptue,L., Ndembi,N., Cloherty,G.",2018-08-08T00:00:00Z,S1273,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1681,GenBank,complete,,,1,Cameroon,Cameroon,,Homo sapiens,,2013,,"Hepatitis delta virus isolate S1273, complete genome"
MG711748.1,,"Butler,E.K., Rodgers,M.A., Coller,K.E., Barnaby,D., Krilich,E., Olivo,A., Cassidy,M., Mbanya,D., Kaptue,L., Ndembi,N., Cloherty,G.",2018-08-08T00:00:00Z,S3046,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1685,GenBank,complete,,,1,Cameroon,Cameroon,,Homo sapiens,,2013,,"Hepatitis delta virus isolate S3046, complete genome"
MG711749.1,,"Butler,E.K., Rodgers,M.A., Coller,K.E., Barnaby,D., Krilich,E., Olivo,A., Cassidy,M., Mbanya,D., Kaptue,L., Ndembi,N., Cloherty,G.",2018-08-08T00:00:00Z,S3141,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1680,GenBank,complete,,,1,Cameroon,Cameroon,,Homo sapiens,,2013,,"Hepatitis delta virus isolate S3141, complete genome"
MG711750.1,,"Butler,E.K., Rodgers,M.A., Coller,K.E., Barnaby,D., Krilich,E., Olivo,A., Cassidy,M., Mbanya,D., Kaptue,L., Ndembi,N., Cloherty,G.",2018-08-08T00:00:00Z,S3157,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1681,GenBank,complete,,,1,Cameroon,Cameroon,,Homo sapiens,,2013,,"Hepatitis delta virus isolate S3157, complete genome"
MG711751.1,,"Butler,E.K., Rodgers,M.A., Coller,K.E., Barnaby,D., Krilich,E., Olivo,A., Cassidy,M., Mbanya,D., Kaptue,L., Ndembi,N., Cloherty,G.",2018-08-08T00:00:00Z,S3277,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1671,GenBank,complete,,,1,Cameroon,Cameroon,,Homo sapiens,,2013,,"Hepatitis delta virus isolate S3277, complete genome"
MG711752.1,,"Butler,E.K., Rodgers,M.A., Coller,K.E., Barnaby,D., Krilich,E., Olivo,A., Cassidy,M., Mbanya,D., Kaptue,L., Ndembi,N., Cloherty,G.",2018-08-08T00:00:00Z,S3327,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1681,GenBank,complete,,,1,Cameroon,Cameroon,,Homo sapiens,,2013,,"Hepatitis delta virus isolate S3327, complete genome"
MG711753.1,,"Butler,E.K., Rodgers,M.A., Coller,K.E., Barnaby,D., Krilich,E., Olivo,A., Cassidy,M., Mbanya,D., Kaptue,L., Ndembi,N., Cloherty,G.",2018-08-08T00:00:00Z,S3446,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1683,GenBank,complete,,,1,Cameroon,Cameroon,,Homo sapiens,,2013,,"Hepatitis delta virus isolate S3446, complete genome"
MG711754.1,,"Butler,E.K., Rodgers,M.A., Coller,K.E., Barnaby,D., Krilich,E., Olivo,A., Cassidy,M., Mbanya,D., Kaptue,L., Ndembi,N., Cloherty,G.",2018-08-08T00:00:00Z,S3848,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1670,GenBank,complete,,,1,Cameroon,Cameroon,,Homo sapiens,,2014,,"Hepatitis delta virus isolate S3848, complete genome"
MG711755.1,,"Butler,E.K., Rodgers,M.A., Coller,K.E., Barnaby,D., Krilich,E., Olivo,A., Cassidy,M., Mbanya,D., Kaptue,L., Ndembi,N., Cloherty,G.",2018-08-08T00:00:00Z,S3893,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1679,GenBank,complete,,,1,Cameroon,Cameroon,,Homo sapiens,,2014,,"Hepatitis delta virus isolate S3893, complete genome"
MG711756.1,,"Butler,E.K., Rodgers,M.A., Coller,K.E., Barnaby,D., Krilich,E., Olivo,A., Cassidy,M., Mbanya,D., Kaptue,L., Ndembi,N., Cloherty,G.",2018-08-08T00:00:00Z,S3925,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1675,GenBank,complete,,,1,Cameroon,Cameroon,,Homo sapiens,,2014,,"Hepatitis delta virus isolate S3925, complete genome"
MG711757.1,,"Butler,E.K., Rodgers,M.A., Coller,K.E., Barnaby,D., Krilich,E., Olivo,A., Cassidy,M., Mbanya,D., Kaptue,L., Ndembi,N., Cloherty,G.",2018-08-08T00:00:00Z,S4268,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1675,GenBank,complete,,,1,Cameroon,Cameroon,,Homo sapiens,,2014,,"Hepatitis delta virus isolate S4268, complete genome"
MG711758.1,,"Butler,E.K., Rodgers,M.A., Coller,K.E., Barnaby,D., Krilich,E., Olivo,A., Cassidy,M., Mbanya,D., Kaptue,L., Ndembi,N., Cloherty,G.",2018-08-08T00:00:00Z,S4656,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1671,GenBank,complete,,,1,Cameroon,Cameroon,,Homo sapiens,,2015,,"Hepatitis delta virus isolate S4656, complete genome"
MG711759.1,,"Butler,E.K., Rodgers,M.A., Coller,K.E., Barnaby,D., Krilich,E., Olivo,A., Cassidy,M., Mbanya,D., Kaptue,L., Ndembi,N., Cloherty,G.",2018-08-08T00:00:00Z,S4910,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1678,GenBank,complete,,,1,Cameroon,Cameroon,,Homo sapiens,,2015,,"Hepatitis delta virus isolate S4910, complete genome"
